SMILES,Molecule Name,LogS
Cn1ccc2c([nH]c3cc(OCCN4CC(O)C4)ccc32)c1=O,E-0016702,-3.9355420107730814
COC1CN(CCOc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)C1,E-0016703,-3.600326278518962
COC1CCN(CCOc2ccc3c([nH]c4c(=O)n(C)ccc43)c2F)CC1,E-0016704,-3.9546770212133424
COC1CCN(CCN(C)c2ccc3c(c2)[nH]c2c(=O)n(C)cc(C)c23)CC1,E-0016705,-4.317854923626168
Cn1ccc2c([nH]c3c(=O)n(CCN4CCCCC4)ccc32)c1=O,E-0016706,-4.2839966563652006
Cn1ccc2c([nH]c3c(=O)n(CCCN4CCCCC4)ccc32)c1=O,E-0016707,-4.286509456906058
CN1CCN(c2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)CC1,E-0016708,-3.5917600346881504
Cn1ccc(-c2nccc(OCCN3CCCCC3)n2)c(N)c1=O,E-0016709,-3.5606673061697376
Cc1cn(C)c(=O)c2[nH]c3cc(OCCN4CCOCC4)cnc3c12,E-0016710,-3.605548319173784
Cn1ccc2c([nH]c3ccc(OCCN4CCCCC4)cc32)c1=O,E-0016711,-3.612610173661271
Cn1ccc(-c2cccc(OCCN3CCCCC3)n2)c(N)c1=O,E-0016712,-3.575118363368933
Cn1cccc(Nc2ccc(OCCN3CCCCC3)cc2)c1=O,E-0016713,-3.580044251510242
COc1cccc(Nc2cc(C)nc3cc(C#N)ccc23)c1,E-0016714,-5.2580609222708015
COc1cccc(Nc2cc(OC)nc3ccc(C(=N)N)cc23)c1,E-0016715,-4.7594507517174005
COc1cccc(Nc2cc(N(C)C)nc3ccc(C(=N)N)cc23)c1,E-0016716,-3.692503962086787
CNC(=N)c1ccc2nc(N(C)C)cc(Nc3cccc(OC)c3)c2c1,E-0016717,-3.619788758288394
COc1cccc(Oc2cc(C)nc3ccc(C(=N)N)cc23)c1,E-0016718,-3.5850266520291822
NCc1cccc(Cn2cc(-c3ccc4ncccc4c3)nn2)c1,E-0016719,-3.575118363368933
CN1CCc2nc(Nc3ccn4nc(C(=O)NC5CCN(c6ccncc6)CC5)cc4c3)sc2C1,E-0016720,-5.133122185662502
Cn1ccc(Oc2ccn3nc(C(=O)NC4CCN(c5ccncc5)CC4)cc3c2)n1,E-0016721,-3.511449283499556
Cc1nc(-c2ccc3nc(C(=O)NC4CCN(c5ccncc5)CC4)cn3c2)cs1,E-0016722,-3.521433504406157
O=C(NC1CCN(c2ccncc2)CC1)c1cn2cc(-c3ccccn3)ccc2n1,E-0016723,-3.542118103266008
CN1CCN(c2ccn3nc(C(=O)NC4CCN(c5ccncc5)CC4)cc3c2)CC1,E-0016724,-3.688246138944246
Cc1nnc(-c2ccn3nc(C(=O)Nc4ccc(N5CCN(C)CC5)cc4)cc3c2)s1,E-0016725,-5.709520186669327
COCCN1CCC(c2ccc(NC(=O)c3cc4cc(-c5cn(C)cn5)ccn4n3)cc2)CC1,E-0016726,-5.151195298948196
CN1CCN(c2ccc(NC(=O)c3cc4cc(-c5cn(C)cn5)ccn4n3)cc2)CC1,E-0016727,-5.351639989019068
Cn1cnc(-c2cnc3c(c2)cc(C(=O)NC2CCN(c4ccncc4F)CC2)n3C)c1,E-0016728,-5.493494967595128
Cc1nc(-c2cc(C)c3ccncc3c2N)ccc1OCCN1CCCCC1,E-0016730,-3.54821356447571
Cc1nc(-c2ccc3ccncc3c2N)ccc1OCCN1CCCCC1,E-0016731,-3.603800652904264
Nc1c(-c2ccc3ccncc3c2)ccc(OCCN2CCOCC2)c1F,E-0016732,-4.105130343254747
Cc1cc(-c2ccc(OCCN3CCCCC3)c(F)c2N)nc2cnccc12,E-0016733,-5.068033885271827
C=Cc1cnn2cc(-c3ccc(OCCN4CCCCC4)cc3)cnc12,E-0016735,-3.9430951486635273
C[C@@H](COc1ccc(-c2cnc3c(C#N)cnn3c2)cc1)N1CC2CCC(C1)O2,E-0016736,-5.742801573860656
C[C@H](COc1ccc(-c2cnc3c(C#N)cnn3c2)cc1)N1CC2CCC(C1)O2,E-0016737,-5.586700235918748
N#Cc1cnn2cc(-c3ccc(OCCN4CC5CCC(C4)O5)c(F)c3)cnc12,E-0016738,-5.518557371497695
O=C(O)c1cc2ccncc2nc1-c1ccc(OCCN2CCCCC2)cc1,E-0016739,-3.505845405981557
NC(=O)c1cc2ccncc2nc1-c1ccc(OCCN2CCCCC2)cc1,E-0016740,-3.555955204081924
Cn1cc(-c2ccc(OCCN3CCCCC3)cc2)c2ccncc2c1=O,E-0016741,-3.5654310959658013
c1cc2c(-c3ccc(OCCN4CCCCC4)cc3)cncc2[nH]1,E-0016742,-3.496209316942819
COc1nccn2c(-c3ccc(OCCN4CCCCC4)cc3)cnc12,E-0016743,-3.5900668766687054
c1cc(-c2ccc(OCCN3CCCCC3)cc2)c2nccn2c1,E-0016744,-3.5346171485515816
Cc1nn2cccnc2c1-c1ccc(OCCN2CCCCC2)cc1,E-0016745,-3.5361070110140926
c1cc(-c2ccc(OCCN3CCCCC3)cc2)c2nnnn2c1,E-0016746,-3.573488738635425
c1cnc2[nH]cc(-c3ccc(OCCN4CCCCC4)cc3)c2c1,E-0016747,-3.924453038607469
Cc1nc2cccc(-c3ccc(OCCN4CCCCC4)cc3)n2n1,E-0016748,-3.537602002101044
Cc1nc2cccnn2c1-c1ccc(OCCN2CCCCC2)cc1,E-0016749,-3.5361070110140926
c1cnc2c(-c3ccc(OCCN4CCCCC4)cc3)cnn2c1,E-0016750,-3.567030709125594
Cc1cc2c(-c3ccc(OCCN4CCCCC4)cc3)ccnc2[nH]1,E-0016751,-4.459670525209126
c1cn2c(-c3ccc(OCCN4CCCCC4)cc3)cncc2n1,E-0016752,-3.571865205971211
O=C1NCc2c1cccc2-c1ccc(OCCN2CCCCC2)cc1,E-0016753,-3.5900668766687054
c1cc2c(-c3ccc(OCCN4CCCCC4)cc3)nccc2cn1,E-0016754,-3.5331323796458904
c1cc2c(-c3ccc(OCCN4CCCCC4)cc3)n[nH]c2cn1,E-0016755,-3.542118103266008
Cc1cc(-c2ccc(OCCN3CCCCC3)cc2)c2ncnn2c1,E-0016756,-3.521433504406157
Clc1cc(-c2ccc(OCCN3CCCCC3)cc2)c2ncnn2c1,E-0016757,-3.5654310959658013
Fc1cc(-c2ccc(OCCN3CCCCC3)cc2)c2ncnn2c1,E-0016758,-3.575118363368933
c1cc(-c2cncc3[nH]ncc23)ccc1OCCN1CCCCC1,E-0016759,-3.54515513999149
Cc1ccc(-c2ccc(OCCN3CCCCC3)cc2)c2nncn12,E-0016760,-3.5361070110140926
c1cc2nccnc2c(-c2ccc(OCCN3CCCCC3)cc2)n1,E-0016761,-3.5257837359237447
c1ccn2c(-c3ccc(OCCN4CCCCC4)cc3)nnc2c1,E-0016762,-3.55129368009492
c1cc(-c2ccc(OCCN3CCCCC3)cc2)c2cncn2c1,E-0016763,-3.543633966870957
c1cc2c(-c3ccc(OCCN4CCCCC4)cc3)ncnn2c1,E-0016764,-3.595166283380062
c1cc(-c2ccc(OCCN3CCCCC3)cc2)c2cn[nH]c2n1,E-0016765,-3.5243288116755704
Cn1ccc(-c2ccc(OCCN3CCCCC3)nn2)c(N)c1=O,E-0016767,-4.17134010346468
Cn1ccc(-c2ccn(CCCN3CCCCC3)n2)c(N)c1=O,E-0016768,-3.5816987086802543
Cn1cc2c(cc1=O)[nH]c1cc(OCCN3CCCCC3)ccc12,E-0016769,-3.5606673061697376
Cn1ccn2c(nc3cc(OCCN4CCCCC4)ccc32)c1=O,E-0016770,-3.87942606879415
Cn1ccn2c(nc3ccc(OCCN4CCCCC4)cc32)c1=O,E-0016771,-3.886056647693163
CN(c1ccc2c(c1)[nH]c1c(=O)n(C)ccc12)C1CCNCC1,E-0016772,-3.5606673061697376
CN1CCC(N(C)c2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)CC1,E-0016773,-3.6635402661514704
Cn1cccc(Nc2cccc(OCCN3CCCCC3)c2)c1=O,E-0016774,-3.5361070110140926
COC1CCN(CCOc2ccc3[nH]c4c(=O)n(C)ccc4c3c2)CC1,E-0016775,-3.583359492661719
CNC(=O)c1cc2ccc(OCCN3CCCCC3)cc2[nH]1,E-0016776,-3.576754126063192
CN(C)C(=O)c1cc2ccc(OCCN3CCCCC3)cc2[nH]1,E-0016777,-3.876148359032914
Cn1ccc2c([nH]c3cc(OCCN4CCC[C@H](C#N)C4)ccc32)c1=O,E-0016778,-4.634512015109101
Cn1ccc2c([nH]c3cc(OCCN4CCC[C@@H](C#N)C4)ccc32)c1=O,E-0016779,-4.473660722610156
Cn1cnc(-c2ccc3c(c2)cc(CN2CCCCC2)n3C)cc1=O,E-0016780,-4.259637310505756
Cn1ccc2c([nH]c3cc(OCCN4CCC(F)CC4)ccc32)c1=O,E-0016781,-4.36251027048749
CN1CCC(CCOc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)CC1,E-0016782,-3.882728704344236
CCN(C)CCOc1ccc2c(c1)[nH]c1c(=O)n(C)ccc12,E-0016784,-3.605548319173784
CC(=O)Nc1ccc2c(c1)c(-c1ccc(OCCN3CCCCC3)cc1)nn2C,E-0016785,-3.5850266520291822
N#Cc1ccc(-c2ccc(OCCN3CCCCC3)cc2)c2c1C(=O)NC2,E-0016786,-3.5816987086802543
O=c1[nH]ccc2c(-c3ccc(OCCN4CCCCC4)cc3)cncc12,E-0016787,-3.521433504406157
O=C1Cc2c(-c3ccc(OCCN4CCCCC4)cc3)ccnc2N1,E-0016788,-3.567030709125594
Cc1nn2c(=O)[nH]ncc2c1-c1ccc(OCCN2CCCCC2)cc1,E-0016789,-3.563837352959244
O=c1[nH]cc(-c2ccc(OCCN3CCCCC3)cc2)c2ncccc12,E-0016790,-3.573488738635425
c1cc2cncc(-c3ccc(OCCN4CCCCC4)cc3)c2o1,E-0016791,-3.5850266520291822
Cc1nc2cncc(-c3ccc(OCCN4CCCCC4)cc3)c2o1,E-0016792,-3.5900668766687054
Cn1cc2c(-c3ccc(OCCN4CCCCC4)cc3)cncc2n1,E-0016793,-3.539102157243452
c1cn2ccnc2c(-c2ccc(OCCN3CCCCC3)cc2)n1,E-0016794,-3.54515513999149
Cc1cn2ccnc2c(-c2ccc(OCCN3CCCCC3)cc2)n1,E-0016795,-3.527243550682788
c1cc2[nH]ccc2c(-c2ccc(OCCN3CCCCC3)cc2)n1,E-0016796,-3.669586226650809
Cc1cncc2ncc(-c3ccc(OCCN4CCCCC4)cc3)n12,E-0016797,-3.573488738635425
COc1cncc2ncc(-c3ccc(OCCN4CCCCC4)cc3)n12,E-0016798,-3.603800652904264
Oc1cnc2c(-c3ccc(OCCN4CCCCC4)cc3)cnn2c1,E-0016799,-4.313363730737707
Cc1cnc2c(-c3ccc(OCCN4CCCCC4)cc3)cnn2c1,E-0016800,-3.6020599913279625
Clc1cnc2c(-c3ccc(OCCN4CCCCC4)cc3)cnn2c1,E-0016801,-4.301029995663981
c1cnc2c(-c3ccc(OCCN4CCCCC4)cc3)n[nH]c2c1,E-0016802,-3.614393726401688
Cn1cnc2c(-c3ccc(OCCN4CCCCC4)cc3)cncc21,E-0016803,-3.5654310959658013
Fc1ccnc2[nH]cc(-c3ccc(OCCN4CCCCC4)cc3)c12,E-0016804,-3.5686362358410126
Cn1ncc2c(-c3ccc(OCCN4CCCCC4)cc3)cncc21,E-0016805,-3.5686362358410126
Cc1nc(-c2ccc(OCCN3CCCCC3)cc2)c2cnccn12,E-0016806,-3.570247719997592
COc1cnc2[nH]cc(-c3ccc(OCCN4CCCCC4)cc3)c2c1,E-0016807,-3.673664139071248
Cn1cc(-c2ccc(OCCN3CCCCC3)cc2)c2cncnc21,E-0016808,-3.51427857351842
O=C1NCc2cccc(-c3ccc(OCCN4CCCCC4)cc3)c21,E-0016809,-3.543633966870957
Cc1ccn2c(-c3ccc(OCCN4CCCCC4)cc3)cnc2n1,E-0016810,-3.5590909179347823
Cc1n[nH]c2nccc(-c3ccc(OCCN4CCCCC4)cc3)c12,E-0016811,-3.595166283380062
Clc1cn2c(-c3ccc(OCCN4CCCCC4)cc3)cnc2cn1,E-0016812,-3.6439741428068775
O=c1nc[nH]c2c(-c3ccc(OCCN4CCCCC4)cc3)csc12,E-0016813,-3.518557371497695
Fc1cnc2[nH]nc(-c3ccc(OCCN4CCCCC4)cc3)c2c1,E-0016814,-3.600326278518962
Cc1nc2ccc(-c3ccc(OCCN4CCCCC4)c(C)c3N)cn2n1,E-0016815,-3.567030709125594
Cc1c(OCCN2CCCCC2)ccc(-c2cc(C)c3ncnn3c2)c1N,E-0016816,-3.596879478824182
Cc1nc2c(C#N)cnn2c(N)c1-c1ccc(OCCN2CCCCC2)cc1,E-0016817,-3.5543957967264026
CCc1cnn2cc(-c3ccc(OCCN4CCCCC4)cc3)cnc12,E-0016818,-3.6556077263148894
N#Cc1cnn2cc(-c3ccc(OCCN4CCC(F)(F)CC4)cc3)cnc12,E-0016819,-5.610833915635467
COCC1CN(CCOc2ccc(-c3cnc4c(C#N)cnn4c3)cc2)C1,E-0016820,-3.5900668766687054
CN(C(=O)OC(C)(C)C)C1CN(CCOc2ccc(-c3cnc4c(C#N)cnn4c3)cc2)C1,E-0016821,-5.492144128304169
N#Cc1cnn2cc(-c3ccc(OCCN4CC5CC5C4)cc3)cnc12,E-0016822,-5.123782159408358
CC(C)N1CC[C@@H](Oc2ccc(-c3cnc4c(C#N)cnn4c3)cc2)C1,E-0016823,-3.614393726401688
CC(C)N1CC[C@H](Oc2ccc(-c3cnc4c(C#N)cnn4c3)cc2)C1,E-0016824,-3.571865205971211
CC(C)N1CCC(Oc2ccc(-c3cnc4c(C#N)cnn4c3)cc2)CC1,E-0016825,-3.539102157243452
Nc1cc2ccncc2nc1-c1ccc(OCCN2CCCCC2)cc1,E-0016826,-3.539102157243452
CNC(=O)c1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,E-0016827,-3.504455662453552
COc1cccc(Nc2cc(C)nc3c(C)cc(C(=N)N)cc23)c1,E-0016829,-3.6595558851598815
Cc1nnc(-c2ccn3nc(C(=O)NCCNc4ccncc4)cc3c2)s1,E-0016830,-3.5850266520291822
CN(CCNC(=O)c1cc2cc(-c3cn(C)cn3)ccn2n1)c1ccncc1,E-0016831,-3.562249437179612
Cc1nnc(-c2ccn3nc(C(=O)NCCN(C)c4ccncc4)cc3c2)s1,E-0016832,-3.521433504406157
Cc1nnc(-c2ccn3nc(C(=O)NCCCNc4ccncc4)cc3c2)s1,E-0016833,-3.508638306165728
Cn1cnc(-c2ccn3nc(C(=O)NCCCNc4ccncc4)cc3c2)c1,E-0016834,-3.549750891680639
CN(C)c1ccc(NC(=O)c2cc3cc(-c4cn(C)cn4)ccn3n2)cn1,E-0016836,-5.22548303427145
Cn1cnc(-c2ccc3cc(C(=O)NC4CCN(c5ccncc5)CC4)n(C)c3c2)c1,E-0016837,-4.17134010346468
Cn1cnc(-c2ccc3c(C(=O)NC4CCN(c5ccncc5)CC4)cnn3c2)c1,E-0016838,-4.663540266151471
Cn1cnc(-c2ccn3ncc(C(=O)NC4CCN(c5ccncc5)CC4)c3c2)c1,E-0016839,-3.5606673061697376
Cn1cnc(-c2cnc3c(c2)cc(C(=O)NC2CCN(c4ccncc4)CC2)n3C)c1,E-0016840,-4.09799710864927
Cn1c(C(=O)NC2CCN(c3ccncc3)CC2)cc2cc(-c3ccccn3)cnc21,E-0016841,-4.981299501333757
Cc1nnc(-c2ccn3nc(C(=O)NC4CCN(c5ccncc5C)CC4)cc3c2)s1,E-0016842,-4.779891911959945
COc1cnccc1N1CCC(NC(=O)c2cc3cc(-c4nnc(C)s4)ccn3n2)CC1,E-0016843,-5.014573525916998
Cn1c(=O)n(Cc2cnc[nH]2)c2c3scnc3ccc21,E-0016844,-3.51427857351842
Cn1ccc2c([nH]c3cc(OCCN4CC(F)C4)ccc32)c1=O,E-0016845,-3.5590909179347823
Cn1ccc2c([nH]c3cc(OCCN4CC(F)(F)C4)ccc32)c1=O,E-0016846,-4.442492798094342
CN1CC[C@H](Oc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)C1,E-0016847,-3.575118363368933
CN1CC[C@@H](Oc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)C1,E-0016848,-3.543633966870957
CN1CCC(Oc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)CC1,E-0016849,-3.5590909179347823
CN1CCC[C@@H](Oc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)C1,E-0016850,-3.55129368009492
CN1CCC[C@H]1COc1ccc2c(c1)[nH]c1c(=O)n(C)ccc12,E-0016851,-3.5686362358410126
CN1CCC[C@@H]1COc1ccc2c(c1)[nH]c1c(=O)n(C)ccc12,E-0016852,-3.58838029403677
Cn1cc(-c2ccn(C)c(=O)c2N)nc1OCCN1CCCCC1,E-0016853,-3.665546248849069
Cn1ccc(-c2cncn2CCCN2CCCCC2)c(N)c1=O,E-0016854,-3.600326278518962
CN(c1ccc2c(c1)[nH]c1c(=O)n(C)ccc12)[C@@H]1C[C@H]2CC[C@@H](C1)N2,E-0016855,-3.600326278518962
Cc1cn(C)c(=O)c2[nH]c3cc(OCCN4CC5(COC5)C4)ccc3c12,E-0016856,-4.062482107982653
Cc1cn(C)c(=O)c2[nH]c3cccc(OCCN4CC5(COC5)C4)c3c12,E-0016857,-4.294136287716081
Cn1cc(F)c2c([nH]c3cc(OCCCC(=O)N4CCCCC4)ccc32)c1=O,E-0016858,-5.512861624522814
Cn1cc(F)c2c([nH]c3cc(OCCN4CC5(COC5)C4)ccc32)c1=O,E-0016859,-3.5917600346881504
Cn1cc(Cl)c2c([nH]c3cc(OCCN4CC5(COC5)C4)ccc32)c1=O,E-0016860,-4.150580586203101
Cn1c(=O)ccc2c3ccc(OCCN4CCCCC4)cc3[nH]c21,E-0016861,-3.576754126063192
Cc1c(N)c(-c2ccc(OC[C@H](C)N3CC[C@@H](F)C3)cc2)cc2cnccc12,E-0016862,-3.6615435063953954
Cc1c(N)c(-c2ccc(OC[C@@H](C)N3CC[C@@H](F)C3)cc2)cc2cnccc12,E-0016863,-3.679853713888946
Cc1c(N)c(-c2ccc(OCCN3CC[C@H](F)C3)cc2)cc2cncnc12,E-0016864,-3.625251653989896
Cc1c(N)c(-c2ccc(OCCN3CC[C@@H](F)C3)cc2)cc2cncnc12,E-0016865,-3.58838029403677
Nc1c(-c2ccc(OCCN3CCCCC3)cc2)cn2ncnc2c1Cl,E-0016866,-3.55129368009492
Cc1cc(-c2ccc(OCCN3CCCCC3)c(F)c2N)cc2cnccc12,E-0016867,-4.872895201635193
Cc1cc(-c2ccc(OCCN3CCCCC3)c(F)c2N)c2ccncc2c1,E-0016868,-3.540607512240769
NC(=O)c1ncn2cc(-c3ccc(OCCN4CCCCC4)cc3)cnc12,E-0016869,-3.5316526695878427
C[C@@H](COc1ccc(-c2cnc3c(C#N)cnn3c2)cc1F)N1CC2CCC(C1)O2,E-0016870,-5.709742730605482
C[C@H](COc1ccc(-c2cnc3c(C#N)cnn3c2)cc1F)N1CC2CCC(C1)O2,E-0016871,-5.734474664780926
COC1CN(CCOc2ccc(-c3cnc4c(C#N)cnn4c3)cc2)C1,E-0016872,-4.1904402853647325
N#Cc1cnn2cc(-c3ccc(OCCN4CC5(COC5)C4)cc3)cnc12,E-0016873,-4.277366077466188
CNC1CN(CCOc2ccc(-c3cnc4c(C#N)cnn4c3)cc2)C1,E-0016874,-3.58838029403677
CN(C)C1CN(CCOc2ccc(-c3cnc4c(C#N)cnn4c3)cc2)C1,E-0016875,-3.571865205971211
N#Cc1cnn2cc(-c3ccc(OCCN4CC5(CC5)C4)cc3)cnc12,E-0016876,-4.221848749616356
N#Cc1cnn2cc(-c3ccc(OCCN4CCC5(CC5)C4)cc3)cnc12,E-0016877,-4.458420756053419
CN1CCC(Oc2ccc(-c3cnc4c(C#N)cnn4c3)cc2)CC1,E-0016878,-4.106793246940152
N#Cc1cnn2cc(-c3ccc(OC4CCNCC4)cc3)cnc12,E-0016879,-4.175874166083451
N#Cc1cnc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cn12,E-0016880,-3.612610173661271
N#Cc1c(-n2ccc(OCC3CNC3)n2)ccc2ncccc12,E-0016881,-3.575118363368933
O=C1COc2c(cccc2-c2ccc(OCCN3CCCCC3)cc2)N1,E-0016882,-3.567030709125594
COc1ccc2c(c1-c1ccc(OCCN3CCCCC3)cc1)C(=O)NC2,E-0016883,-3.557520230935552
O=c1[nH]cc(-c2ccc(OCCN3CCCCC3)cc2)c2ccncc12,E-0016884,-3.5816987086802543
Cn1cc(-c2ccc(OCCN3CCCCC3)cc2)c2cnn(C)c2c1=O,E-0016885,-3.5816987086802543
COc1ccc2ncc(-c3ccc(OCCN4CCCCC4)cc3)n2n1,E-0016886,-3.6345120151091
CN1C(=O)Cc2c(-c3ccc(OCCN4CCCCC4)cc3)ccnc21,E-0016887,-3.518557371497695
O=C1Cc2cccc(-c3ccc(OCCN4CCCCC4)cc3)c2CN1,E-0016888,-3.600326278518962
Cn1nc(-c2ccc(OCCN3CCCCC3)cc2)c2c(=O)[nH]cnc21,E-0016889,-3.5257837359237447
Cc1nccc2[nH]cc(-c3ccc(OCCN4CCCCC4)cc3)c12,E-0016890,-3.5816987086802543
O=c1[nH]cnn2c(-c3ccc(OCCN4CCCCC4)cc3)ccc12,E-0016891,-3.580044251510242
O=c1[nH]cnn2c(-c3ccc(OCCN4CCCCC4)cc3)cnc12,E-0016892,-3.96657624451305
O=c1[nH]cnn2ccc(-c3ccc(OCCN4CCCCC4)cc3)c12,E-0016893,-3.5543957967264026
Cn1cnc2cncc(-c3ccc(OCCN4CCCCC4)cc3)c21,E-0016894,-3.573488738635425
N#Cc1cc(-c2ccc(OCCN3CCCCC3)cc2)c2nccn2c1,E-0016895,-3.5543957967264026
Fc1cncc2c(-c3ccc(OCCN4CCCCC4)cc3)c[nH]c12,E-0016896,-3.5816987086802543
Cn1cnc2c(O)ncc(-c3ccc(OCCN4CCCCC4)cc3)c21,E-0016897,-3.508638306165728
Cc1ncc(-c2ccc(OCCN3CCCCC3)cc2)c2[nH]ccc12,E-0016898,-3.605548319173784
Cn1ncc2c(-c3ccc(OCCN4CCCCC4)cc3)ccnc21,E-0016899,-3.5816987086802543
Cc1cc(-c2ccc(OCCN3CCCCC3)cc2)c2cn[nH]c2n1,E-0016900,-3.6090648928966207
c1cnc2[nH]nc(-c3ccc(OCCN4CCCCC4)cc3)c2c1,E-0016901,-3.5590909179347823
N#Cc1cnc2[nH]cc(-c3ccc(OCCN4CCCCC4)cc3)c2c1,E-0016902,-4.068542129310995
c1cc2cn[nH]c2c(-c2ccc(OCCN3CCCCC3)cc2)n1,E-0016903,-3.555955204081924
c1cc2ccnc(-c3ccc(OCCN4CCCCC4)cc3)c2cn1,E-0016904,-3.5850266520291822
O=c1nc[nH]c2scc(-c3ccc(OCCN4CCCCC4)cc3)c12,E-0016905,-3.570247719997592
Cc1ccc(-c2ccc(OCCN3CCCCC3)cc2)c2ncnn12,E-0016906,-3.576754126063192
c1cnc2c(-c3ccc(OCCN4CCCCC4)cc3)c[nH]c2n1,E-0016907,-3.627087997029893
c1cnc2c(-c3ccc(OCCN4CCCCC4)cc3)cncc2n1,E-0016908,-3.557520230935552
c1cc(-c2cncn3cnnc23)ccc1OCCN1CCCCC1,E-0016909,-3.575118363368933
c1cn2nccc2c(-c2ccc(OCCN3CCCCC3)cc2)n1,E-0016910,-3.583359492661719
COc1cccc(Nc2cc(C)nc3cc(/C(N)=N\O)ccc23)c1,E-0016911,-4.386158178123931
NCc1cccc(Cc2nc(-c3ccc4ncccc4c3)n[nH]2)c1,E-0016912,-3.54515513999149
O=C(NC1CCN(c2ccncc2)CC1)c1cc2cc(-c3cn[nH]n3)ccn2n1,E-0016913,-4.703334809738469
CN1CCc2nc(Nc3ccn4nc(C(=O)Nc5ccncc5)cc4c3)sc2C1,E-0016914,-4.492144128304169
Cn1ccc(=O)n1-c1ccn2nc(C(=O)NC3CCN(c4ccncc4)CC3)cc2c1,E-0016915,-3.5606673061697376
O=C1Cc2cc(-c3cnn(CCC4CNC4)c3)ccc2CN1,E-0016916,-3.5346171485515816
CC(C)(O)c1ccn2nc(C(=O)NC3CCN(c4ccncc4)CC3)cc2c1,E-0016917,-3.54821356447571
CC(=O)c1ccn2nc(C(=O)NC3CCN(c4ccncc4)CC3)cc2c1,E-0016918,-4.221125527997261
CN(CCNc1ccncc1)C(=O)c1cc2cc(-c3cn(C)cn3)ccn2n1,E-0016919,-3.578396073130169
Cn1cnc(-c2ccc3nc(C(=O)NC4CCN(c5ccncc5)CC4)cn3c2)c1,E-0016920,-3.576754126063192
Cn1cnc(-c2ccc3cc(C(=O)NC4CCN(c5ccncc5)CC4)n(C)c3n2)c1,E-0016921,-3.555955204081924
Cn1cnc(-c2ccc3nc(C(=O)NC4CCN(c5ccncc5C(F)F)CC4)cn3c2)c1,E-0016922,-4.892790030352131
Cn1cnc(-c2ccc3nc(C(=O)NC4CCN(c5ccncc5F)CC4)cn3c2)c1,E-0016923,-4.779891911959945
COc1cnccc1N1CCC(NC(=O)c2cc3cc(-c4cn(C)cn4)ccn3n2)CC1,E-0016924,-3.576754126063192
Cn1cnc(-c2ccc3c(c2)cc(C(=O)N2CCCN(c4ccncc4)CC2)n3C)c1,E-0016925,-3.555955204081924
Cn1cnc(-c2ccc3cc(C(=O)NC4CCN(c5ccncc5)CC4)cn3c2)c1,E-0016926,-3.586700235918748
Cc1cnccc1N1CCC(NC(=O)c2cc3ccc(-c4cn(C)cn4)cn3c2)CC1,E-0016927,-4.565431095965802
Cn1ccc2c([nH]c3cc(OCCN4CCC[C@@H](O)C4)ccc32)c1=O,E-0016928,-3.6615435063953954
Cn1ccc2c([nH]c3cc(OCCN4CCC[C@H](O)C4)ccc32)c1=O,E-0016929,-3.6439741428068775
CN1CCC[C@@H](COc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)C1,E-0016930,-3.6615435063953954
CN1CCC[C@H](COc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)C1,E-0016931,-3.657577319177794
C[C@H](COc1ccc2c(c1)[nH]c1c(=O)n(C)ccc12)N(C)C,E-0016932,-3.694648630553376
C[C@H](CN(C)C)Oc1ccc2c(c1)[nH]c1c(=O)n(C)ccc12,E-0016933,-3.677780705266081
C[C@@H](CN(C)C)Oc1ccc2c(c1)[nH]c1c(=O)n(C)ccc12,E-0016934,-3.630784142589857
C[C@@H](COc1ccc2c(c1)[nH]c1c(=O)n(C)ccc12)N(C)C,E-0016935,-3.571865205971211
Cn1ccc2c([nH]c3cc(OCCN4CC[C@H](F)C4)ccc32)c1=O,E-0016936,-3.5917600346881504
Cn1ccc2c([nH]c3cc(OCCN4CC[C@@H](F)C4)ccc32)c1=O,E-0016937,-3.625251653989896
Cn1ccc2c([nH]c3cc(OCCN4CC5CCC(C4)O5)ccc32)c1=O,E-0016938,-4.084072788302884
Cn1ccc2c([nH]c3cc(OCCN4CC(C)(O)C4)ccc32)c1=O,E-0016939,-3.636388020107856
Cn1ccc2c([nH]c3c(F)c(OCCN4CC5CC5C4)ccc32)c1=O,E-0016940,-3.627087997029893
Cn1c(=O)ccc2[nH]c3cc(OCCN4CCCCC4)ccc3c21,E-0016941,-3.586700235918748
Cn1ccc2cc(-c3ccccc3OCCN3CCCCC3)[nH]c2c1=O,E-0016942,-3.701146923590293
COC1CCN(CCOc2ccc3c(c2)[nH]c2c(=O)n(C)cc(C)c23)CC1,E-0016943,-3.6345120151091
COC1CCN(CCOc2cccc3[nH]c4c(=O)n(C)cc(C)c4c23)CC1,E-0016944,-4.508638306165727
