SMILES,Molecule Name,LogD
Cc1nnc(-c2ccc3nc(C(=O)NC4CCN(c5ccncc5Cl)CC4)oc3c2)s1,E-0016233,2.8
Cc1nnc(-c2ccc3nc(C(=O)N4CCC(Nc5cncc(Cl)c5)CC4)n(C)c3c2)s1,E-0016234,3.2
Cc1nnc(-c2ccc3c(c2)nc(C(=O)N2CCC(N(C)c4cncc(Cl)c4)CC2)n3C)s1,E-0016235,3.4
Cc1nnc(-c2cnc3cc(C(=O)NC4CCN(c5ccncc5Cl)CC4)nn3c2)s1,E-0016238,2.4
Cc1nnc(-c2cnc3cc(C(=O)NC4CCN(c5ccncc5)CC4)nn3c2)s1,E-0016239,0.2
Cc1nnc(-c2ccc3c(cc(C(=O)NC4CCN(c5ccncc5)CC4)n3C)n2)s1,E-0016240,1.2
COc1ccc2c(c1)[nH]c1c(C(N)=O)nccc12,E-0016241,2.9
COCCn1ccc2c([nH]c3c(C#CC4CNC4)c(F)ccc32)c1=O,E-0016242,1.1
c1cnc2c(c1)[nH]c1cccc(OCCN3CCCCC3)c12,E-0016243,1.3
COc1cc2[nH]c3cc(OCCN4CCCCC4)ccc3c2cn1,E-0016244,2.3
Cn1ccc2c([nH]c3c(C#CC4CCNCC4)c(F)ccc32)c1=O,E-0016245,1.0
CC1(C)CC(Nc2ccc3c(n2)COc2cc(-n4cccn4)ccc2-3)CC(C)(C)N1,E-0016246,2.1
c1cnn(-c2ccc3c(c2)OCc2nc(N[C@@H]4C[C@H]5CC[C@@H](C4)N5)ccc2-3)c1,E-0016247,1.5
c1ccc2c(c1)[nH]c1cc(OCCN3CCCCC3)ccc12,E-0016248,2.7
COC1CN(Cc2ccc3c(c2)OC[C@@H](C(=O)N(C)Cc2cn(C)c4ccccc24)O3)C1,E-0016249,2.1
COC1CN(Cc2ccc3c(c2)OC[C@H](C(=O)N(C)Cc2cn(C)c4ccccc24)O3)C1,E-0016250,2.2
COC1CN(Cc2ccc3c(c2)O[C@@H](C(=O)N(C)Cc2cn(C)c4ccccc24)CO3)C1,E-0016251,2.1
COC1CN(Cc2ccc3c(c2)O[C@H](C(=O)N(C)Cc2cn(C)c4ccccc24)CO3)C1,E-0016252,2.1
C[C@H]1CCCN(CCOc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)C1,E-0016253,2.1
C[C@@H]1CCCN(CCOc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)C1,E-0016254,2.1
C[C@H]1CCCCN1CCc1cccc2c1[nH]c1c(=O)n(C)ccc12,E-0016255,1.8
C[C@@H]1CCCCN1CCc1cccc2c1[nH]c1c(=O)n(C)ccc12,E-0016256,1.8
CC(C)N1CCC(Oc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)C1,E-0016257,1.3
Cc1c(N)c(-c2ccc(OCCN3C4CCC3COC4)cc2)cc2cnccc12,E-0016258,2.9
Cc1c(N)c(-c2ccc(OCCN3C4COCC3C4)cc2)cc2cnccc12,E-0016259,2.1
CCN(C)CCOc1ccc(-c2cc3cnccc3c(C)c2N)cc1C(F)(F)F,E-0016260,3.1
C[C@@H](COc1ccc(-c2cc3cnccc3c(Cl)c2N)cc1)N1CCOCC1,E-0016261,3.7
C[C@H](COc1ccc(-c2cc3cnccc3c(Cl)c2N)cc1)N1CCOCC1,E-0016262,3.6
NC(=O)c1ccn(-c2ccc(OCCN3CCCCC3)cc2)n1,E-0016263,0.7
c1cc(-c2ccc(OCCN3CCCCC3)cc2)n2cnnc2c1,E-0016264,0.7
c1cc(-c2ccc(OCCN3CCCCC3)cc2)n2nccc2c1,E-0016265,2.3
c1cc(-c2ccc(OCCN3CCCCC3)cc2)c2ccnn2c1,E-0016266,2.6
Cc1ccnc(-c2ccc(OCCN3CCCCC3)c(C)c2N)c1,E-0016267,2.0
O=C1Cc2cccc(-c3ccc(OCCN4CCCCC4)cc3)c2N1,E-0016268,1.9
CN1C(=O)Cc2cccc(-c3ccc(OCCN4CCCCC4)cc3)c21,E-0016269,2.3
c1cc(-c2ccc(OCCN3CCCCC3)cc2)c2ncsc2c1,E-0016270,2.7
CN(CCN1CCCCC1)c1cnc(-c2ccc3ccncc3c2)nn1,E-0016271,2.0
Cc1ccc2nc(-c3ccc(OCCN4CCCCC4)cc3)nn2c1,E-0016272,2.2
c1cc(-c2cnccc2Nc2ccc(OCCN3CCCCC3)cc2)ncn1,E-0016273,1.8
C#Cc1cc(-c2ccc(C(=O)NCCOC)cc2)cc2cnccc12,E-0016274,3.5
Cc1c(N)c(-c2ccc3c(c2)nnn3CCN2CCCCC2)cc2cnccc12,E-0016276,2.8
Cc1c(N)c(-c2ccc3nn(CCN4CCCCC4)nc3c2)cc2cnccc12,E-0016277,3.3
Cc1c(N)c(-c2ccc3nnn(CCN4CCCCC4)c3c2)cc2cnccc12,E-0016278,3.0
Cc1c(N)c(-c2ccc(S(=O)(=O)CCN(C)C)cc2)cc2cnccc12,E-0016279,2.0
Cc1cc(-c2ccccn2)cc(-c2ccc(OCCN3CCCCC3)cc2)c1N,E-0016280,2.8
Nc1c(-c2ccc(OCCN3CCCCC3)cc2)cc(Br)c2nccnc12,E-0016282,2.9
Nc1c(Cl)ncnc1-c1ccc(OCCN2CCCCC2)cc1,E-0016283,1.2
Cc1cccc(-n2ccc(OCC3CN(C)C3)n2)c1N,E-0016284,-0.2
Cc1c(N)c(-c2ccc(OCCN3CC4(CCO4)C3)cc2)cc2cnccc12,E-0016285,2.4
Cn1cc(-c2ccc3c(c2)cc(C(=O)NC2CCN(c4ccncc4)CC2)n3C)cn1,E-0016286,2.1
Cn1c(C(=O)NC2CCN(c3ccncc3)CC2)cc2cc(-n3ccnc3)ccc21,E-0016287,1.8
Cn1cnc(-c2ccc3c(c2)cc(C(=O)NC2CCN(c4ccncc4)CC2)n3C)c1,E-0016288,1.6
Cn1c(C(=O)NC2CCN(c3ccncc3)CC2)cc2cc(-c3cnoc3)ccc21,E-0016289,1.9
Cn1c(C(=O)NC2CCN(c3ccncc3)CC2)cc2cc(-c3ncccn3)ccc21,E-0016290,1.9
Cn1c(C(=O)NC2CCN(c3ccncc3)CC2)cc2cc(-c3cnccn3)ccc21,E-0016291,1.9
Cc1csc(-c2ccc3c(c2)cc(C(=O)NC2CCN(c4ccncc4)CC2)n3C)n1,E-0016292,2.8
Cc1nc(-c2ccc3c(c2)cc(C(=O)NC2CCN(c4ccncc4)CC2)n3C)cs1,E-0016293,2.5
Cc1nnc(-c2ccc3c(c2)cc(C(=O)N(C)C2CCN(c4ccncc4)CC2)n3C)s1,E-0016294,1.6
CN1CCC(n2cc(-c3ccc4ncsc4c3)cn2)CC1,E-0016295,1.7
Cn1c(=O)c2c(ncn2CCCCCCCn2cnc3c2c(=O)n(C)c(=O)n3C)n(C)c1=O,E-0016296,1.6
Cn1c(=O)c2c(ncn2CCCCCCCCCn2cnc3c2c(=O)n(C)c(=O)n3C)n(C)c1=O,E-0016297,2.5
Cc1nnc(-c2ccc3c(c2)cc(C(=O)NC2CCN(Cc4ccncc4)CC2)n3C)s1,E-0016298,2.9
Cc1nnc(-c2ccc3c(c2)cc(C(=O)NC2CCN(Cc4ccncn4)CC2)n3C)s1,E-0016299,2.3
Cc1nnc(-c2ccc3c(c2)cc(C(=O)NC2CCN(Cc4cncnc4)CC2)n3C)s1,E-0016300,2.1
Cc1nnc(-c2ccc3c(c2)cc(C(=O)NC2CCN(c4ccncn4)CC2)n3C)s1,E-0016301,2.8
CN1C(=O)/C(=C\c2cnc[nH]2)c2c1ccc1ncsc21,E-0016302,2.3
CN1C(=O)/C(=C\c2cncn2C)c2c1ccc1ncsc21,E-0016303,2.1
Cc1nnc(-c2ccc3c(c2)nc(C(=O)NC2CCN(c4ccncc4)CC2)n3C)s1,E-0016304,1.4
O=C(c1n[nH]c2cccnc12)N1CC[C@@H](Oc2cncc(Cl)c2)[C@H]2C[C@H]21,E-0016305,1.8
O=C(c1n[nH]c2cccnc12)N1CC[C@H](Oc2cncc(Cl)c2)[C@@H]2C[C@@H]21,E-0016306,1.8
Cc1nnc(-c2ccc3c(c2)nc(C(=O)N2CCC(Nc4cncc(Cl)c4)CC2)n3C)s1,E-0016307,3.2
Cc1nnc(-c2ccc3nc(C(=O)N4CCC(N(C)c5cncc(Cl)c5)CC4)n(C)c3c2)s1,E-0016308,3.4
Cc1nnc(-c2ccn3ncc(C(=O)NC4CCN(c5ccncc5)CC4)c3n2)s1,E-0016309,1.0
Cc1nnc(-c2cnc3c(c2)cc(C(=O)NC2CCN(c4ccncc4)CC2)n3C)s1,E-0016310,1.3
NC(=O)c1nccc2c1[nH]c1cc(OCCN3CCCCC3)ccc12,E-0016311,1.9
c1cc2[nH]c3cc(OCCN4CCCCC4)ccc3c2cn1,E-0016312,1.3
Cn1c2cnccc2c2ccc(OCCN3CCCCC3)cc21,E-0016313,1.9
Cn1ccc2c([nH]c3cc(OCCN4CCCCC4)cc(F)c32)c1=O,E-0016314,2.1
Cc1ccc2c(c1)[nH]c1cc(OCCN3CCCCC3)ccc12,E-0016315,3.1
Cc1cccc(Nc2cccc(OCCN3CCCCC3)c2)c1,E-0016316,2.7
c1cnn(-c2ccc3c(c2)OCc2nc(N[C@H]4C[C@H]5CC[C@@H](C4)N5)ccc2-3)c1,E-0016317,1.6
Cn1ccc2c([nH]c3c(CCC4CNC4)c(F)ccc32)c1=O,E-0016318,0.2
Cn1ccc2c([nH]c3c(C#CC4(C)CNC4)c(F)ccc32)c1=O,E-0016319,1.4
Cn1ccc2c([nH]c3c(C(=O)CC4(C)CNC4)c(F)ccc32)c1=O,E-0016320,-0.2
Cn1ccc2c([nH]c3cc(C(=O)NCCN4CCCCC4)ccc32)c1=O,E-0016321,1.0
CNC(=O)/C=C/c1ccc(-c2ncc(N(C)[C@@H]3C[C@H]4CC[C@@H](C3)N4)nn2)c(O)c1,E-0016322,1.2
CS(=O)(=O)c1c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc2c1Cl,E-0016325,1.4
Cc1c(N)c(-c2ccc(OCCN3CC4CC(C3)O4)cc2)cc2cnccc12,E-0016326,2.6
Cc1c(N)c(-c2ccc(OCCN3CCCC3=O)cc2)cc2cnccc12,E-0016327,2.8
O=c1ncn(-c2ccc(OCCN3CCCCC3)cc2)c2c[nH]nc12,E-0016328,0.8
c1cc(-c2ccc(OCCN3CCCCC3)cc2)c2nncn2c1,E-0016329,1.2
c1cc(-c2ccc(OCCN3CCCCC3)cc2)c2cnnn2c1,E-0016330,1.9
c1cc(-c2ccc(OCCN3CCCCC3)cc2)n2nncc2c1,E-0016331,1.8
c1cc(-c2ccc(OCCN3CCCCC3)cc2)c2[nH]ncc2c1,E-0016332,2.8
Cn1cc2cccc(-c3ccc(OCCN4CCCCC4)cc3)c2n1,E-0016333,2.4
O=c1ccc2cccc(-c3ccc(OCCN4CCCCC4)cc3)c2[nH]1,E-0016334,2.1
c1cc2cncc(-c3ccc(OCCN4CCCCC4)cc3)c2[nH]1,E-0016335,1.9
COCCCN[C@@H](C)COc1cnn(-c2cc(C#N)c3ccncc3c2)c1,E-0016336,1.6
COCCCN[C@@H](C)COc1cnn(-c2cc(C#N)cc3cnccc23)c1,E-0016337,0.6
COCCCN[C@H](C)COc1cnn(-c2cc(C#N)cc3cnccc23)c1,E-0016338,0.7
COCCCN[C@H](C)COc1cnn(-c2cc(C#N)c3ccncc3c2)c1,E-0016339,1.6
Cc1c(N)c(-c2ccc(OCC(C)(C)N3CCCCC3)cc2)cc2cnccc12,E-0016340,2.3
Cc1c(N)c(-c2ccc(C(O)CCN(C)C)cc2)cc2cnccc12,E-0016341,0.8
Cc1cccc(-c2ccc(OCC(C)(C)N3CCCCC3)cc2)c1N,E-0016342,2.1
Cc1cccc(-c2ccc(OC[C@H](C)N3CCCCC3)cc2)c1N,E-0016343,2.5
Cc1cccc(-c2ccc(OC[C@@H](C)N3CCCCC3)cc2)c1N,E-0016344,2.4
Nc1c(-c2ccc(OCCN3CCCCC3)cc2)ccc2ncncc12,E-0016345,2.1
Nc1ccc(-c2ccc(OCCN3CCCCC3)cc2)c2ncncc12,E-0016346,1.7
Cc1ccc(C)c(-c2ccc(OCCN3CCCCC3)cc2)c1N,E-0016347,2.7
Cc1c(N)c(-n2ccc(OCC3CN(C)C3)n2)cc2cccnc12,E-0016348,0.3
CN1CC(COc2ccn(-c3ccc4ncccc4c3N)n2)C1,E-0016349,-0.1
Cc1c(N)c(-n2ccc(OCC3CN(C)C3)n2)cc2cnccc12,E-0016350,0.6
Cc1nnc(-c2ccc3c(c2)cc(C(=O)NC2CCN(c4ccncc4)CC2)n3C)o1,E-0016351,1.5
Cc1cnn(-c2ccc3c(c2)cc(C(=O)NC2CCN(c4ccncc4)CC2)n3C)c1,E-0016352,2.5
c1cc(N2CCC(n3cc(-c4ccc5ncsc5c4)cn3)CC2)ccn1,E-0016353,2.1
Cc1nnc(-c2ccc3c(c2)cc(C(=O)NC2CCN(Cc4ccncc4Cl)CC2)n3C)s1,E-0016354,3.0
O=c1c2ccccc2ccn1C1CCN(c2ccncc2)CC1,E-0016355,1.6
O=c1c2ccccc2ncn1C1CCN(c2ccncc2)CC1,E-0016356,0.7
O=c1c2ccccc2ncn1C1CCN(Cc2ccncc2)CC1,E-0016357,2.0
COc1cnccc1N1CCC(NC(=O)c2cc3cc(-c4nnc(C)s4)ccc3n2C)CC1,E-0016358,3.2
Cc1nnc(-c2ccc3c(c2)cc(C(=O)NC2CCN(c4ccncc4C#N)CC2)n3C)s1,E-0016359,3.4
Cc1nnc(-c2ccc3c(c2)cc(C(=O)NC2CCN(c4ccncc4C)CC2)n3C)s1,E-0016360,3.5
NCc1cccc(CNC(=O)Nc2ccc3nccnc3c2)c1,E-0016361,-0.4
Cn1ncc2cc(NC(=O)NCc3cccc(CN)c3)ccc21,E-0016362,-0.4
Cn1cnc2ccc(NC(=O)NCc3cccc(CN)c3)cc21,E-0016363,-0.8
Cn1cnc2cc(NC(=O)NCc3cccc(CN)c3)ccc21,E-0016364,-1.2
NCc1cccc(CNC(=O)Nc2ccc3nccn3c2)c1,E-0016365,-0.3
NCc1cccc(NC(=O)Cc2ccc3ncccc3c2)c1,E-0016366,0.0
CN(C(=O)NCc1cccc(CN)c1)c1ccc2ncccc2c1,E-0016367,-0.6
CC(C)(C(=O)Nc1ccc2ncccc2c1)c1cccc(CN)c1,E-0016368,0.5
Cc1nnc(-c2ccc3c(c2)cc(C(=O)NC2CCN(C)CC2)n3C)s1,E-0016369,1.2
Cc1nnc(-c2ccc3c(c2)nc(C(=O)N2CCC(Nc4ccncc4)CC2)n3C)s1,E-0016370,0.3
Cc1nnc(-c2ccc3c(c2)cc(NC(=O)C2CCN(c4ccncc4)CC2)n3C)s1,E-0016371,1.6
Cc1nnc(-c2ccn3nc(C(=O)NC4CCN(c5ccncc5)CC4)cc3n2)s1,E-0016372,0.8
Cc1nnc(-c2ccc3cc(C(=O)NC4CCN(c5ccncc5)CC4)cn3c2)s1,E-0016373,1.5
Cc1nnc(-c2cc3cc(C(=O)NC4CCN(c5ccncc5)CC4)n(C)c3cn2)s1,E-0016374,1.3
CNC(=O)/C=C/c1ccc(-c2cnc(N(C)[C@@H]3C[C@H]4CC[C@@H](C3)N4)nn2)c(O)c1,E-0016375,2.7
CN1CCN(CCOc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)CC1=O,E-0016376,1.5
COC(=O)N1CCN(CCOc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)CC1,E-0016377,0.9
COCCNCCOc1ccc2c(c1)[nH]c1c(=O)n(C)ccc12,E-0016378,0.7
Cn1ccc2c([nH]c3cc(OCCN4CCCCC4(C)C)ccc32)c1=O,E-0016379,1.4
CN(C)C1CCN(CCOc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)CC1,E-0016380,0.1
Cn1ccc2c([nH]c3nc(OCCN4CCCCC4)cnc32)c1=O,E-0016382,0.0
Cc1nccc2c1[nH]c1cc(OCCN3CCCCC3)ncc12,E-0016383,-0.4
O=c1[nH]ccc2c1[nH]c1nc(OCCN3CCCCC3)ncc12,E-0016384,0.3
Cn1ccc2c([nH]c3c(C#CC4(C)CCNCC4)c(F)ccc32)c1=O,E-0016385,1.2
Cn1ccc2c([nH]c3c(C(=O)CC4(C)CCNCC4)c(F)ccc32)c1=O,E-0016386,0.3
Cn1ccc2c([nH]c3c(C#CC4(N)CC4)c(F)ccc32)c1=O,E-0016387,3.4
CCNC1(C#Cc2c(F)ccc3c2[nH]c2c(=O)n(C)ccc23)CC1,E-0016388,3.5
Cn1ccc2c([nH]c3c(C#CC4(N)CCC4)c(F)ccc32)c1=O,E-0016389,2.6
Cn1ccc2c([nH]c3cc(NCCCCN4CCCCC4)ccc32)c1=O,E-0016392,0.6
Cc1ccc2c(c1)[nH]c1c(OCCN3CCCCC3)cccc12,E-0016393,3.2
Cc1c(N)c(-c2ccc(OCCN3C[C@@H]4CC[C@H]3CO4)cc2)cc2cnccc12,E-0016394,2.8
Cc1c(N)c(-c2ccc(OCCN3C[C@H]4CC[C@@H]3CO4)cc2)cc2cnccc12,E-0016395,2.7
Cc1c(N)c(-c2ccc(OCCN3CCCCC3=O)cc2)cc2cnccc12,E-0016396,3.2
Cc1c(OCCN2CCOCC2)ccc(-c2cc(Cl)c3ccncc3n2)c1N,E-0016397,3.6
Cc1c(OCCN2CCOCC2)ccc(-c2cc(Cl)nc3cnccc23)c1N,E-0016398,2.6
Cc1c(OCCN2CCOCC2)ccc(-c2cc(C)c3ccncc3n2)c1N,E-0016399,3.0
O=c1[nH]c2c(-c3ccc(OCCN4CCCCC4)cc3)cccc2o1,E-0016400,2.4
O=C1CCc2cccc(-c3ccc(OCCN4CCCCC4)cc3)c2N1,E-0016401,2.1
Cc1cccc(-c2ccc(OCCN3CCCCC3)c(F)c2)c1N,E-0016402,2.6
Fc1cc(-c2ccn3nccc3c2)ccc1OCCN1CCCCC1,E-0016403,2.9
N#Cc1cnn2cc(-c3ccc(OCCN4CCCCC4)c(F)c3)cnc12,E-0016404,1.7
Cc1c(N)c(-c2ccc(OCCN3CCCCC3)c(F)c2F)cc2cnccc12,E-0016405,2.9
Cc1c(N)c(-c2ccc(OCCN3CCCC3)c(F)c2)cc2cnccc12,E-0016406,2.1
N#Cc1cnn2ccc(-c3ccc(OCCN4CCCCC4)cc3)nc12,E-0016407,2.0
Brc1cnn2ccc(-c3ccc(OCCN4CCCCC4)cc3)nc12,E-0016408,2.8
Brc1cnn2c(-c3ccc(OCCN4CCCCC4)cc3)ccnc12,E-0016409,2.5
c1cc(-c2ccc(OCCN3CCCCC3)cc2)n2nccc2n1,E-0016410,1.8
c1cc(-c2ccc(OCCN3CCCCC3)cc2)c2[nH]ccc2n1,E-0016411,2.2
c1cc2cc[nH]c2c(-c2ccc(OCCN3CCCCC3)cc2)n1,E-0016412,1.9
Cc1c(N)c(-c2ccc(C(N)=O)cc2)cc2cnccc12,E-0016413,2.1
CNc1c(C)cccc1-c1ccc(C(N)=O)cc1,E-0016414,2.4
NC(=O)c1ccc(-c2cccc3cc[nH]c23)cc1,E-0016415,2.7
Cc1c(-n2ccc(OCC3CNC3)n2)ccc2ncccc12,E-0016416,-0.7
c1ccc(-c2ccncn2)c(Nc2ccc(OCCN3CCCCC3)cc2)c1,E-0016417,3.0
CN(C)C(=O)c1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,E-0016418,1.8
Cc1c(N)c(-c2cccc3c2nnn3CCN2CCCCC2)cc2cnccc12,E-0016419,2.6
CNC1CN(CCOc2ccc(-c3cc4cnccc4c(C)c3N)cc2)C1,E-0016420,1.3
Cc1nnc(-c2ccc3c(c2)cc(C(=O)NC2CCN(c4ccnnc4)CC2)n3C)s1,E-0016421,2.4
c1ccc2c(OC3CCN(c4ccncc4)CC3)nccc2c1,E-0016422,2.6
COc1cccc(Nc2ccnc3ccc(C(=N)N)cc23)c1,E-0016423,-0.2
CNC(=N)c1ccc2nc(C)cc(Nc3cccc(OC)c3)c2c1,E-0016424,-0.5
CNC(=O)c1ccc2nc(C)nc(Nc3cccc(OC)c3)c2c1,E-0016425,2.9
NCc1cccc(CNC(=O)Nc2ccc3ncncc3c2)c1,E-0016426,-0.6
Cn1cc2cc(NC(=O)NCc3cccc(CN)c3)ccc2n1,E-0016427,-0.9
NCc1cccc(CNC(=O)Nc2ccn3ccnc3c2)c1,E-0016428,-0.8
NCc1cccc(CNC(=O)Nc2ccn3nccc3c2)c1,E-0016429,-0.2
O=C(Nc1ccc2ncccc2c1)NC1CCN(c2ccncc2)CC1,E-0016430,1.5
NCc1cccc(COC(=O)Nc2ccc3ncccc3c2)c1,E-0016431,1.1
NCc1cccc(CC(=O)Nc2ccc3ncccc3c2)c1,E-0016432,0.3
NCc1cccc(NC(=O)Nc2ccc3ncccc3c2)c1,E-0016433,0.5
NCc1cccc(CNC(=O)c2ccc3ncccc3c2)c1,E-0016434,-0.3
CN(Cc1cccc(CN)c1)C(=O)Nc1ccc2ncccc2c1,E-0016435,0.0
CN(Cc1cccc(CN)c1)C(=O)N(C)c1ccc2ncccc2c1,E-0016436,0.0
CC(NC(=O)Nc1ccc2ncccc2c1)c1cccc(CN)c1,E-0016437,0.6
CC(C(=O)Nc1ccc2ncccc2c1)c1cccc(CN)c1,E-0016438,0.6
CC(C(=O)Nc1cccc(CN)c1)c1ccc2ncccc2c1,E-0016439,0.5
NCc1cccc(CCC(=O)Nc2ccc3nnsc3c2)c1,E-0016440,0.6
NCc1cccc(CC(=O)Nc2ccc3nnsc3c2)c1,E-0016441,0.3
CN(C(=O)NCc1cccc(CN)c1)c1ccc2nnsc2c1,E-0016442,-0.6
NCc1cccc(C2(NC(=O)Nc3ccc4ncccc4c3)CC2)c1,E-0016443,0.4
Cn1c(C(=O)NC2CCN(Cc3cncc(Cl)c3)CC2)cc2cc(C3CCOCC3)ccc21,E-0016444,3.9
Cn1c(C(=O)N2CCC(Nc3cncc(Cl)c3)CC2)cc2cc(C3CCOCC3)ccc21,E-0016445,4.0
Cc1nnc(-c2ccn3nc(C(=O)NC4CCN(c5ccncn5)CC4)cc3c2)s1,E-0016446,2.0
Cc1nnc(-c2ccc3nc(C(=O)NC4CCN(c5ccncc5)CC4)oc3c2)s1,E-0016447,0.7
O=c1c2[nH]c3c(CCN4CCCCC4)cccc3c2ccn1CC(F)(F)F,E-0016448,2.3
O=c1c2[nH]c3c(CCN4CCCCC4)cccc3c2ccn1C1CC1,E-0016449,1.6
Cn1ccc2c([nH]c3cc(OCCN4CCC4)ccc32)c1=O,E-0016450,0.7
CC(C)n1c2cc(OCCN3CCCCC3)ccc2c2ccn(C)c(=O)c21,E-0016451,2.2
Cn1ccc2c([nH]c3cc(OCCN4CC5CCC(C4)N5)ccc32)c1=O,E-0016452,0.2
Cn1ccc2c([nH]c3cc(OCCN4C5CCC4CNC5)ccc32)c1=O,E-0016453,0.2
Cn1ccc2c([nH]c3cc(OCCN4CCNC5(CC5)C4)ccc32)c1=O,E-0016454,0.9
Cn1ccc2c([nH]c3c(F)c(OCCN4CCCCC4)ccc32)c1=O,E-0016455,1.4
Cn1ccc2c([nH]c3ccnc(CCN4CCCCC4)c32)c1=O,E-0016456,0.6
COCCCn1ccc2c([nH]c3cc(OCCN4CCCCC4)ccc32)c1=O,E-0016457,1.7
O=c1c2[nH]c3c(C#CC4CNC4)c(F)ccc3c2ccn1CC(F)(F)F,E-0016458,1.9
Cn1ccc2c([nH]c3c(C#CC4(N)COC4)c(F)ccc32)c1=O,E-0016459,2.2
Cn1ccc2c([nH]c3c(CCC4(C)CCNCC4)c(F)ccc32)c1=O,E-0016460,1.2
Cn1ccc2c([nH]c3cc(OCCN4CCNCC4)c(F)cc32)c1=O,E-0016461,0.0
CC(=O)N1CCN(CCOc2cc3[nH]c4c(=O)n(C)ccc4c3cc2F)CC1,E-0016462,1.3
Cn1ccc2c([nH]c3cc(OCCN4CCOCC4)cnc32)c1=O,E-0016463,1.1
Cc1c(N)c(-c2ccc(OCCN3C[C@H]4C[C@@H]3CO4)cc2)cc2cnccc12,E-0016464,2.4
Cc1c(N)c(-c2ccc(OCCN3C[C@@H]4C[C@H]3CO4)cc2)cc2cnccc12,E-0016465,2.4
Brc1nn(-c2ccc(OCCN3CCCCC3)cc2)c2cccnc12,E-0016466,2.4
N#Cc1nn(-c2ccc(OCCN3CCCCC3)cc2)c2cccnc12,E-0016467,2.0
CNc1ccc(-n2nc(C(N)=O)c3ncccc32)cc1,E-0016468,1.7
CNc1ccc(-n2nc(C#N)c3ncccc32)cc1,E-0016469,2.5
Nc1c(-c2ccc(OCCN3CCCCC3)cn2)cc(Br)c2ccncc12,E-0016470,3.2
Nc1c(Br)cc(-c2ccc(OCCN3CCCCC3)cn2)c2ccncc12,E-0016471,2.5
Cc1c(OCCN2CCOCC2)ccc(-c2ccc3ccncc3n2)c1N,E-0016472,2.7
Cc1c(OCCN2CCOCC2)ccc(-c2ccnc3cnccc23)c1N,E-0016473,1.9
Cc1c(N)c(-c2ccc(O[C@@H](C)CN(C)C)c(F)c2)cc2cnccc12,E-0016474,2.3
Cc1c(N)c(-c2ccc(O[C@H](C)CN(C)C)c(F)c2)cc2cnccc12,E-0016475,2.3
Cc1c(N)c(-c2ccc(OC[C@H](C)N(C)C)c(F)c2)cc2cnccc12,E-0016476,2.1
Cc1c(N)c(-c2ccc(OC[C@@H](C)N(C)C)c(F)c2)cc2cnccc12,E-0016477,2.1
N#Cc1cnn2c(-c3ccc(OCCN4CCCCC4)cc3)ccnc12,E-0016478,1.7
c1cc(-c2ccc(OCCN3CCCCC3)cc2)c2nc[nH]c2c1,E-0016479,2.3
c1cc2ncc(-c3ccc(OCCN4CCCCC4)cc3)cn2n1,E-0016480,1.9
C[C@@H](COc1ccc(-c2cnc3c(C#N)cnn3c2)cc1)N1CCC1,E-0016481,1.3
C[C@H](COc1ccc(-c2cnc3c(C#N)cnn3c2)cc1)N1CCC1,E-0016482,1.3
CCN(C)CCOc1ccc(-c2cnc3c(C#N)cnn3c2)cc1,E-0016483,1.2
N#Cc1cnn2cc(-c3ccc(OCCN4CCOCC4)c(F)c3)cnc12,E-0016484,1.8
N#Cc1cc(-c2ccc(OCCN3CCCCC3)cc2)c2cnncc2c1,E-0016485,1.6
N#Cc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnncc12,E-0016486,1.7
Cc1c(N)c(-c2cccc3nnn(CCN4CCCCC4)c23)cc2cnccc12,E-0016487,2.7
Cc1c(N)c(-c2cccc3nn(CCN4CCCCC4)nc23)cc2cnccc12,E-0016488,3.0
CC(=O)N(CCN(C)C)c1ccc(-c2cc3cnccc3c(C)c2N)cc1,E-0016489,1.6
Cc1cccc(-c2ccc(OCC(C)(C)N(C)C)cc2)c1N,E-0016490,1.6
Nc1cc2ncccc2cc1-c1ccc(OCCN2CCCCC2)cc1,E-0016491,2.4
Cc1nnc(-c2ccc3ccn(C4CCN(c5ccncc5)CC4)c(=O)c3c2)s1,E-0016492,1.5
COc1cccc(Nc2ccnc3c(C)cc(C(=N)N)cc23)c1,E-0016493,0.5
COc1cccc(Sc2cc(C)nc3ccc(C(=N)N)cc23)c1,E-0016494,0.6
COc1cccc(N(C)c2cc(C)nc3ccc(C(=N)N)cc23)c1,E-0016495,-0.1
COc1cccc(Nc2cc(C)nc3ccc(C#N)cc23)c1,E-0016496,3.6
CNC(=N)c1ccc2nc(C)cc(Oc3cccc(OC)c3)c2c1,E-0016497,0.1
CNC(=O)c1ccc2nc(C)cc(Oc3cccc(OC)c3)c2c1,E-0016498,3.3
CNC(=O)c1ccc2nc(C)cc(Sc3cccc(OC)c3)c2c1,E-0016499,3.7
